prompt,result_flag,result_flag_audio,winning_token,perplexity,final_text
We will need the car at 29% battery by 7:06 PM for the commute home.,True,True,<|assistant|>,1.326464,We will need the car at 29% battery by 7:06 PM for the commute home.
We need the car at 42% battery by 11:20 AM.,True,True,We,1.0000137,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,need,1.0,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,the,1.0000181,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,car,1.0000004,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,at,1.0000628,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,,1.0061418,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,4,1.000752,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,2,1.0022955,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,%,1.0001992,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,battery,1.0000414,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,by,1.000002,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,,1.0000021,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,1,1.0000002,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,1,1.0000068,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,:,1.0,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,2,1.0000002,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,0,1.0,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,AM,1.0000007,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,.,1.0000005,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,"
",1.1909373,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,"
",2.1349213,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,--------,3.0791242,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,---,1.5994929,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,"
",1.85926,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,"
",1.0836359,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,Here,4.667826,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,',2.367213,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,s,1.0000077,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,a,1.2330066,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,more,1.3704888,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,complex,1.0788563,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,example,2.3975682,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,:,1.231443,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,"
",1.0002408,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,"
",1.0000005,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,Input,2.116131,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,:,1.013256,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,The,4.8135886,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,battery,2.4733171,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,should,1.9194586,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,be,1.3033633,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,charged,2.0919316,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,to,1.3732871,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,,1.1099801,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,7,4.5330935,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,5,1.7925645,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,.,2.165179,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,5,1.9450791,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,%,1.1761106,We need the car at 42% battery by 11:20 AM.
We need the car at 42% battery by 11:20 AM.,True,True,by,1.430876,We need the car at 42% battery by 11:20 AM.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,We,1.0000097,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,need,1.0,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,the,1.0000833,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,car,1.0000004,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,at,1.0000768,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,,1.0795727,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,1,1.0000429,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,0,1.0000036,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,%,1.0046334,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,battery,1.0000329,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,by,1.0001599,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,,1.000001,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,3,1.0001063,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,:,1.0,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,3,1.0000002,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,7,1.0,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,PM,1.0000311,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,for,1.0000029,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,the,1.0042167,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,school,1.0000002,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,pick,1.0000002,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,up,1.0079535,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,.,1.000001,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,"
",1.2777435,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 10% battery by 3:37 PM for the school pickup.,True,True,<|assistant|>,1.0776052,We need the car at 10% battery by 3:37 PM for the school pickup.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,We,1.0000055,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,need,1.0,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,the,1.0000281,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,car,1.0000005,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,at,1.0000268,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,,1.0092174,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,9,1.0014464,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,:,1.0207722,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,2,1.1633132,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,0,1.0016516,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,PM,1.1354921,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,for,1.0252011,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,the,1.3549929,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,over,1.0000504,We need the car at 9:20 PM for the overnight charging.
We need the car at 92% battery by 11:00 PM for the overnight charging.,True,True,night,1.0000092,We need the car at 9:20 PM for the overnight charging.
